"Longitud de onda (nm)";"Absorbancia";"Tratamiento"
715;"0.529549";"Bloqueador Extracto 2"
714;"0.528255";"Bloqueador Extracto 2"
713;"0.528829";"Bloqueador Extracto 2"
712;"0.529006";"Bloqueador Extracto 2"
711;"0.528834";"Bloqueador Extracto 2"
710;"0.530287";"Bloqueador Extracto 2"
709;"0.531015";"Bloqueador Extracto 2"
708;"0.531240";"Bloqueador Extracto 2"
707;"0.530381";"Bloqueador Extracto 2"
706;"0.530411";"Bloqueador Extracto 2"
705;"0.531732";"Bloqueador Extracto 2"
704;"0.532195";"Bloqueador Extracto 2"
703;"0.532755";"Bloqueador Extracto 2"
702;"0.531937";"Bloqueador Extracto 2"
701;"0.532195";"Bloqueador Extracto 2"
700;"0.532319";"Bloqueador Extracto 2"
699;"0.533886";"Bloqueador Extracto 2"
698;"0.533707";"Bloqueador Extracto 2"
697;"0.533250";"Bloqueador Extracto 2"
696;"0.534413";"Bloqueador Extracto 2"
695;"0.534245";"Bloqueador Extracto 2"
694;"0.534710";"Bloqueador Extracto 2"
693;"0.534329";"Bloqueador Extracto 2"
692;"0.534644";"Bloqueador Extracto 2"
691;"0.535374";"Bloqueador Extracto 2"
690;"0.536712";"Bloqueador Extracto 2"
689;"0.536519";"Bloqueador Extracto 2"
688;"0.536337";"Bloqueador Extracto 2"
687;"0.536097";"Bloqueador Extracto 2"
686;"0.536437";"Bloqueador Extracto 2"
685;"0.537229";"Bloqueador Extracto 2"
684;"0.537345";"Bloqueador Extracto 2"
683;"0.537856";"Bloqueador Extracto 2"
682;"0.537349";"Bloqueador Extracto 2"
681;"0.537997";"Bloqueador Extracto 2"
680;"0.538479";"Bloqueador Extracto 2"
679;"0.540063";"Bloqueador Extracto 2"
678;"0.540194";"Bloqueador Extracto 2"
677;"0.539163";"Bloqueador Extracto 2"
676;"0.539597";"Bloqueador Extracto 2"
675;"0.539539";"Bloqueador Extracto 2"
674;"0.539256";"Bloqueador Extracto 2"
673;"0.540276";"Bloqueador Extracto 2"
672;"0.541391";"Bloqueador Extracto 2"
671;"0.542141";"Bloqueador Extracto 2"
670;"0.540088";"Bloqueador Extracto 2"
669;"0.540079";"Bloqueador Extracto 2"
668;"0.542608";"Bloqueador Extracto 2"
667;"0.543534";"Bloqueador Extracto 2"
666;"0.542546";"Bloqueador Extracto 2"
665;"0.541478";"Bloqueador Extracto 2"
664;"0.543624";"Bloqueador Extracto 2"
663;"0.542202";"Bloqueador Extracto 2"
662;"0.544118";"Bloqueador Extracto 2"
661;"0.546116";"Bloqueador Extracto 2"
660;"0.544076";"Bloqueador Extracto 2"
659;"0.545819";"Bloqueador Extracto 2"
658;"0.544600";"Bloqueador Extracto 2"
657;"0.546102";"Bloqueador Extracto 2"
656;"0.547568";"Bloqueador Extracto 2"
655;"0.547659";"Bloqueador Extracto 2"
654;"0.546486";"Bloqueador Extracto 2"
653;"0.545817";"Bloqueador Extracto 2"
652;"0.546494";"Bloqueador Extracto 2"
651;"0.548015";"Bloqueador Extracto 2"
650;"0.549980";"Bloqueador Extracto 2"
649;"0.549526";"Bloqueador Extracto 2"
648;"0.548425";"Bloqueador Extracto 2"
647;"0.547803";"Bloqueador Extracto 2"
646;"0.548825";"Bloqueador Extracto 2"
645;"0.551064";"Bloqueador Extracto 2"
644;"0.552115";"Bloqueador Extracto 2"
643;"0.551263";"Bloqueador Extracto 2"
642;"0.550259";"Bloqueador Extracto 2"
641;"0.550442";"Bloqueador Extracto 2"
640;"0.551310";"Bloqueador Extracto 2"
639;"0.552730";"Bloqueador Extracto 2"
638;"0.554475";"Bloqueador Extracto 2"
637;"0.553197";"Bloqueador Extracto 2"
636;"0.553535";"Bloqueador Extracto 2"
635;"0.552806";"Bloqueador Extracto 2"
634;"0.554138";"Bloqueador Extracto 2"
633;"0.555791";"Bloqueador Extracto 2"
632;"0.554918";"Bloqueador Extracto 2"
631;"0.554487";"Bloqueador Extracto 2"
630;"0.555939";"Bloqueador Extracto 2"
629;"0.554724";"Bloqueador Extracto 2"
628;"0.556114";"Bloqueador Extracto 2"
627;"0.556557";"Bloqueador Extracto 2"
626;"0.558752";"Bloqueador Extracto 2"
625;"0.557931";"Bloqueador Extracto 2"
624;"0.557431";"Bloqueador Extracto 2"
623;"0.557259";"Bloqueador Extracto 2"
622;"0.558514";"Bloqueador Extracto 2"
621;"0.557888";"Bloqueador Extracto 2"
620;"0.558873";"Bloqueador Extracto 2"
619;"0.560255";"Bloqueador Extracto 2"
618;"0.559934";"Bloqueador Extracto 2"
617;"0.560539";"Bloqueador Extracto 2"
616;"0.560714";"Bloqueador Extracto 2"
615;"0.561489";"Bloqueador Extracto 2"
614;"0.561768";"Bloqueador Extracto 2"
613;"0.562721";"Bloqueador Extracto 2"
612;"0.561852";"Bloqueador Extracto 2"
611;"0.562422";"Bloqueador Extracto 2"
610;"0.562609";"Bloqueador Extracto 2"
609;"0.563284";"Bloqueador Extracto 2"
608;"0.566275";"Bloqueador Extracto 2"
607;"0.565126";"Bloqueador Extracto 2"
606;"0.565206";"Bloqueador Extracto 2"
605;"0.564514";"Bloqueador Extracto 2"
604;"0.566166";"Bloqueador Extracto 2"
603;"0.566342";"Bloqueador Extracto 2"
602;"0.567295";"Bloqueador Extracto 2"
601;"0.568218";"Bloqueador Extracto 2"
600;"0.566320";"Bloqueador Extracto 2"
599;"0.567146";"Bloqueador Extracto 2"
598;"0.567491";"Bloqueador Extracto 2"
597;"0.568618";"Bloqueador Extracto 2"
596;"0.568520";"Bloqueador Extracto 2"
595;"0.569563";"Bloqueador Extracto 2"
594;"0.569720";"Bloqueador Extracto 2"
593;"0.569211";"Bloqueador Extracto 2"
592;"0.570076";"Bloqueador Extracto 2"
591;"0.570510";"Bloqueador Extracto 2"
590;"0.570778";"Bloqueador Extracto 2"
589;"0.571826";"Bloqueador Extracto 2"
588;"0.571888";"Bloqueador Extracto 2"
587;"0.571591";"Bloqueador Extracto 2"
586;"0.571790";"Bloqueador Extracto 2"
585;"0.573237";"Bloqueador Extracto 2"
584;"0.574597";"Bloqueador Extracto 2"
583;"0.574399";"Bloqueador Extracto 2"
582;"0.573796";"Bloqueador Extracto 2"
581;"0.572913";"Bloqueador Extracto 2"
580;"0.573860";"Bloqueador Extracto 2"
579;"0.578194";"Bloqueador Extracto 2"
578;"0.577245";"Bloqueador Extracto 2"
577;"0.577421";"Bloqueador Extracto 2"
576;"0.576454";"Bloqueador Extracto 2"
575;"0.576777";"Bloqueador Extracto 2"
574;"0.578420";"Bloqueador Extracto 2"
573;"0.579260";"Bloqueador Extracto 2"
572;"0.579253";"Bloqueador Extracto 2"
571;"0.577401";"Bloqueador Extracto 2"
570;"0.580573";"Bloqueador Extracto 2"
569;"0.580842";"Bloqueador Extracto 2"
568;"0.581260";"Bloqueador Extracto 2"
567;"0.581350";"Bloqueador Extracto 2"
566;"0.581667";"Bloqueador Extracto 2"
565;"0.581024";"Bloqueador Extracto 2"
564;"0.582546";"Bloqueador Extracto 2"
563;"0.583860";"Bloqueador Extracto 2"
562;"0.584290";"Bloqueador Extracto 2"
561;"0.585064";"Bloqueador Extracto 2"
560;"0.583940";"Bloqueador Extracto 2"
559;"0.583534";"Bloqueador Extracto 2"
558;"0.586189";"Bloqueador Extracto 2"
557;"0.586472";"Bloqueador Extracto 2"
556;"0.586402";"Bloqueador Extracto 2"
555;"0.586701";"Bloqueador Extracto 2"
554;"0.586000";"Bloqueador Extracto 2"
553;"0.587008";"Bloqueador Extracto 2"
552;"0.588570";"Bloqueador Extracto 2"
551;"0.589202";"Bloqueador Extracto 2"
550;"0.589009";"Bloqueador Extracto 2"
549;"0.588275";"Bloqueador Extracto 2"
548;"0.588464";"Bloqueador Extracto 2"
547;"0.588727";"Bloqueador Extracto 2"
546;"0.589887";"Bloqueador Extracto 2"
545;"0.590946";"Bloqueador Extracto 2"
544;"0.591290";"Bloqueador Extracto 2"
543;"0.589148";"Bloqueador Extracto 2"
542;"0.592016";"Bloqueador Extracto 2"
541;"0.591914";"Bloqueador Extracto 2"
540;"0.592927";"Bloqueador Extracto 2"
539;"0.593185";"Bloqueador Extracto 2"
538;"0.592132";"Bloqueador Extracto 2"
537;"0.592787";"Bloqueador Extracto 2"
536;"0.593297";"Bloqueador Extracto 2"
535;"0.595674";"Bloqueador Extracto 2"
534;"0.594571";"Bloqueador Extracto 2"
533;"0.596352";"Bloqueador Extracto 2"
532;"0.594810";"Bloqueador Extracto 2"
531;"0.595239";"Bloqueador Extracto 2"
530;"0.596024";"Bloqueador Extracto 2"
529;"0.598947";"Bloqueador Extracto 2"
528;"0.598862";"Bloqueador Extracto 2"
527;"0.598054";"Bloqueador Extracto 2"
526;"0.598696";"Bloqueador Extracto 2"
525;"0.599333";"Bloqueador Extracto 2"
524;"0.600490";"Bloqueador Extracto 2"
523;"0.600368";"Bloqueador Extracto 2"
522;"0.601711";"Bloqueador Extracto 2"
521;"0.600821";"Bloqueador Extracto 2"
520;"0.601751";"Bloqueador Extracto 2"
519;"0.602044";"Bloqueador Extracto 2"
518;"0.603428";"Bloqueador Extracto 2"
517;"0.603633";"Bloqueador Extracto 2"
516;"0.604688";"Bloqueador Extracto 2"
515;"0.603280";"Bloqueador Extracto 2"
514;"0.604947";"Bloqueador Extracto 2"
513;"0.604942";"Bloqueador Extracto 2"
512;"0.606471";"Bloqueador Extracto 2"
511;"0.606357";"Bloqueador Extracto 2"
510;"0.606151";"Bloqueador Extracto 2"
509;"0.606829";"Bloqueador Extracto 2"
508;"0.606939";"Bloqueador Extracto 2"
507;"0.609009";"Bloqueador Extracto 2"
506;"0.607914";"Bloqueador Extracto 2"
505;"0.609216";"Bloqueador Extracto 2"
504;"0.608095";"Bloqueador Extracto 2"
503;"0.609676";"Bloqueador Extracto 2"
502;"0.610479";"Bloqueador Extracto 2"
501;"0.612860";"Bloqueador Extracto 2"
500;"0.612869";"Bloqueador Extracto 2"
499;"0.610893";"Bloqueador Extracto 2"
498;"0.611538";"Bloqueador Extracto 2"
497;"0.612349";"Bloqueador Extracto 2"
496;"0.612684";"Bloqueador Extracto 2"
495;"0.613509";"Bloqueador Extracto 2"
494;"0.614225";"Bloqueador Extracto 2"
493;"0.613209";"Bloqueador Extracto 2"
492;"0.614847";"Bloqueador Extracto 2"
491;"0.615377";"Bloqueador Extracto 2"
490;"0.616810";"Bloqueador Extracto 2"
489;"0.616789";"Bloqueador Extracto 2"
488;"0.617410";"Bloqueador Extracto 2"
487;"0.617377";"Bloqueador Extracto 2"
486;"0.618620";"Bloqueador Extracto 2"
485;"0.618488";"Bloqueador Extracto 2"
484;"0.619382";"Bloqueador Extracto 2"
483;"0.620074";"Bloqueador Extracto 2"
482;"0.620372";"Bloqueador Extracto 2"
481;"0.620700";"Bloqueador Extracto 2"
480;"0.622260";"Bloqueador Extracto 2"
479;"0.623235";"Bloqueador Extracto 2"
478;"0.624013";"Bloqueador Extracto 2"
477;"0.623104";"Bloqueador Extracto 2"
476;"0.623496";"Bloqueador Extracto 2"
475;"0.623559";"Bloqueador Extracto 2"
474;"0.625747";"Bloqueador Extracto 2"
473;"0.626577";"Bloqueador Extracto 2"
472;"0.626831";"Bloqueador Extracto 2"
471;"0.627559";"Bloqueador Extracto 2"
470;"0.627052";"Bloqueador Extracto 2"
469;"0.626488";"Bloqueador Extracto 2"
468;"0.628495";"Bloqueador Extracto 2"
467;"0.628746";"Bloqueador Extracto 2"
466;"0.630157";"Bloqueador Extracto 2"
465;"0.630524";"Bloqueador Extracto 2"
464;"0.630039";"Bloqueador Extracto 2"
463;"0.630680";"Bloqueador Extracto 2"
462;"0.632191";"Bloqueador Extracto 2"
461;"0.631583";"Bloqueador Extracto 2"
460;"0.632856";"Bloqueador Extracto 2"
459;"0.633317";"Bloqueador Extracto 2"
458;"0.633375";"Bloqueador Extracto 2"
457;"0.634734";"Bloqueador Extracto 2"
456;"0.635650";"Bloqueador Extracto 2"
455;"0.633909";"Bloqueador Extracto 2"
454;"0.636897";"Bloqueador Extracto 2"
453;"0.637362";"Bloqueador Extracto 2"
452;"0.637873";"Bloqueador Extracto 2"
451;"0.636944";"Bloqueador Extracto 2"
450;"0.637388";"Bloqueador Extracto 2"
449;"0.639203";"Bloqueador Extracto 2"
448;"0.638984";"Bloqueador Extracto 2"
447;"0.639744";"Bloqueador Extracto 2"
446;"0.639271";"Bloqueador Extracto 2"
445;"0.641327";"Bloqueador Extracto 2"
444;"0.643116";"Bloqueador Extracto 2"
443;"0.642530";"Bloqueador Extracto 2"
442;"0.643604";"Bloqueador Extracto 2"
441;"0.643310";"Bloqueador Extracto 2"
440;"0.642314";"Bloqueador Extracto 2"
439;"0.644907";"Bloqueador Extracto 2"
438;"0.644645";"Bloqueador Extracto 2"
437;"0.644422";"Bloqueador Extracto 2"
436;"0.646009";"Bloqueador Extracto 2"
435;"0.645788";"Bloqueador Extracto 2"
434;"0.648339";"Bloqueador Extracto 2"
433;"0.650331";"Bloqueador Extracto 2"
432;"0.650512";"Bloqueador Extracto 2"
431;"0.648550";"Bloqueador Extracto 2"
430;"0.650695";"Bloqueador Extracto 2"
429;"0.651740";"Bloqueador Extracto 2"
428;"0.651321";"Bloqueador Extracto 2"
427;"0.653333";"Bloqueador Extracto 2"
426;"0.653279";"Bloqueador Extracto 2"
425;"0.650815";"Bloqueador Extracto 2"
424;"0.651962";"Bloqueador Extracto 2"
423;"0.654126";"Bloqueador Extracto 2"
422;"0.654151";"Bloqueador Extracto 2"
421;"0.654856";"Bloqueador Extracto 2"
420;"0.655682";"Bloqueador Extracto 2"
419;"0.657958";"Bloqueador Extracto 2"
418;"0.659476";"Bloqueador Extracto 2"
417;"0.659059";"Bloqueador Extracto 2"
416;"0.659986";"Bloqueador Extracto 2"
415;"0.662038";"Bloqueador Extracto 2"
414;"0.661544";"Bloqueador Extracto 2"
413;"0.663192";"Bloqueador Extracto 2"
412;"0.662164";"Bloqueador Extracto 2"
411;"0.663545";"Bloqueador Extracto 2"
410;"0.665213";"Bloqueador Extracto 2"
409;"0.665108";"Bloqueador Extracto 2"
408;"0.665271";"Bloqueador Extracto 2"
407;"0.667070";"Bloqueador Extracto 2"
406;"0.666589";"Bloqueador Extracto 2"
405;"0.668332";"Bloqueador Extracto 2"
404;"0.670180";"Bloqueador Extracto 2"
403;"0.668775";"Bloqueador Extracto 2"
402;"0.668627";"Bloqueador Extracto 2"
401;"0.671078";"Bloqueador Extracto 2"
400;"0.671656";"Bloqueador Extracto 2"
399;"0.672892";"Bloqueador Extracto 2"
398;"0.672385";"Bloqueador Extracto 2"
397;"0.674275";"Bloqueador Extracto 2"
396;"0.675429";"Bloqueador Extracto 2"
395;"0.674403";"Bloqueador Extracto 2"
394;"0.675953";"Bloqueador Extracto 2"
393;"0.676584";"Bloqueador Extracto 2"
392;"0.676565";"Bloqueador Extracto 2"
391;"0.677368";"Bloqueador Extracto 2"
390;"0.678220";"Bloqueador Extracto 2"
389;"0.681108";"Bloqueador Extracto 2"
388;"0.680029";"Bloqueador Extracto 2"
387;"0.681867";"Bloqueador Extracto 2"
386;"0.682742";"Bloqueador Extracto 2"
385;"0.681960";"Bloqueador Extracto 2"
384;"0.682598";"Bloqueador Extracto 2"
383;"0.684271";"Bloqueador Extracto 2"
382;"0.684660";"Bloqueador Extracto 2"
381;"0.686389";"Bloqueador Extracto 2"
380;"0.688356";"Bloqueador Extracto 2"
379;"0.686819";"Bloqueador Extracto 2"
378;"0.686549";"Bloqueador Extracto 2"
377;"0.688284";"Bloqueador Extracto 2"
376;"0.688907";"Bloqueador Extracto 2"
375;"0.691529";"Bloqueador Extracto 2"
374;"0.691732";"Bloqueador Extracto 2"
373;"0.691957";"Bloqueador Extracto 2"
372;"0.693202";"Bloqueador Extracto 2"
371;"0.704132";"Bloqueador Extracto 2"
370;"0.705732";"Bloqueador Extracto 2"
369;"0.705430";"Bloqueador Extracto 2"
368;"0.703752";"Bloqueador Extracto 2"
367;"0.707855";"Bloqueador Extracto 2"
366;"0.709865";"Bloqueador Extracto 2"
365;"0.708617";"Bloqueador Extracto 2"
364;"0.707819";"Bloqueador Extracto 2"
363;"0.711433";"Bloqueador Extracto 2"
362;"0.711612";"Bloqueador Extracto 2"
361;"0.711149";"Bloqueador Extracto 2"
360;"0.711129";"Bloqueador Extracto 2"
359;"0.714455";"Bloqueador Extracto 2"
358;"0.716494";"Bloqueador Extracto 2"
357;"0.716707";"Bloqueador Extracto 2"
356;"0.717012";"Bloqueador Extracto 2"
355;"0.718986";"Bloqueador Extracto 2"
354;"0.720719";"Bloqueador Extracto 2"
353;"0.719495";"Bloqueador Extracto 2"
352;"0.721026";"Bloqueador Extracto 2"
351;"0.721306";"Bloqueador Extracto 2"
350;"0.722294";"Bloqueador Extracto 2"
349;"0.725634";"Bloqueador Extracto 2"
348;"0.724333";"Bloqueador Extracto 2"
347;"0.727827";"Bloqueador Extracto 2"
346;"0.725730";"Bloqueador Extracto 2"
345;"0.728138";"Bloqueador Extracto 2"
344;"0.730060";"Bloqueador Extracto 2"
343;"0.730992";"Bloqueador Extracto 2"
342;"0.732106";"Bloqueador Extracto 2"
341;"0.731597";"Bloqueador Extracto 2"
340;"0.732108";"Bloqueador Extracto 2"
339;"0.731719";"Bloqueador Extracto 2"
338;"0.737293";"Bloqueador Extracto 2"
337;"0.734018";"Bloqueador Extracto 2"
336;"0.735596";"Bloqueador Extracto 2"
335;"0.742934";"Bloqueador Extracto 2"
334;"0.739304";"Bloqueador Extracto 2"
333;"0.744875";"Bloqueador Extracto 2"
332;"0.744444";"Bloqueador Extracto 2"
331;"0.748181";"Bloqueador Extracto 2"
330;"0.750703";"Bloqueador Extracto 2"
329;"0.751861";"Bloqueador Extracto 2"
328;"0.755120";"Bloqueador Extracto 2"
327;"0.756425";"Bloqueador Extracto 2"
326;"0.757780";"Bloqueador Extracto 2"
325;"0.762489";"Bloqueador Extracto 2"
324;"0.764202";"Bloqueador Extracto 2"
323;"0.768438";"Bloqueador Extracto 2"
322;"0.771375";"Bloqueador Extracto 2"
321;"0.772268";"Bloqueador Extracto 2"
320;"0.775634";"Bloqueador Extracto 2"
319;"0.780957";"Bloqueador Extracto 2"
318;"0.783734";"Bloqueador Extracto 2"
317;"0.789592";"Bloqueador Extracto 2"
316;"0.793304";"Bloqueador Extracto 2"
315;"0.798001";"Bloqueador Extracto 2"
314;"0.802639";"Bloqueador Extracto 2"
313;"0.807192";"Bloqueador Extracto 2"
312;"0.815050";"Bloqueador Extracto 2"
311;"0.820855";"Bloqueador Extracto 2"
310;"0.831541";"Bloqueador Extracto 2"
309;"0.841008";"Bloqueador Extracto 2"
308;"0.851367";"Bloqueador Extracto 2"
307;"0.861857";"Bloqueador Extracto 2"
306;"0.872717";"Bloqueador Extracto 2"
305;"0.889482";"Bloqueador Extracto 2"
304;"0.898872";"Bloqueador Extracto 2"
303;"0.909148";"Bloqueador Extracto 2"
302;"0.920102";"Bloqueador Extracto 2"
301;"0.924752";"Bloqueador Extracto 2"
300;"0.934995";"Bloqueador Extracto 2"
299;"0.943418";"Bloqueador Extracto 2"
298;"0.949027";"Bloqueador Extracto 2"
297;"0.956380";"Bloqueador Extracto 2"
296;"0.961155";"Bloqueador Extracto 2"
295;"0.967826";"Bloqueador Extracto 2"
294;"0.962746";"Bloqueador Extracto 2"
293;"0.942541";"Bloqueador Extracto 2"
292;"0.912180";"Bloqueador Extracto 2"
291;"0.872651";"Bloqueador Extracto 2"
290;"0.837831";"Bloqueador Extracto 2"
289;"0.813630";"Bloqueador Extracto 2"
288;"0.815408";"Bloqueador Extracto 2"
287;"0.809570";"Bloqueador Extracto 2"
286;"0.813212";"Bloqueador Extracto 2"
285;"0.807503";"Bloqueador Extracto 2"
284;"0.806121";"Bloqueador Extracto 2"
283;"0.801157";"Bloqueador Extracto 2"
282;"0.805494";"Bloqueador Extracto 2"
281;"0.799134";"Bloqueador Extracto 2"
280;"0.796114";"Bloqueador Extracto 2"
279;"0.790423";"Bloqueador Extracto 2"
278;"0.787833";"Bloqueador Extracto 2"
277;"0.783506";"Bloqueador Extracto 2"
276;"0.787825";"Bloqueador Extracto 2"
275;"0.783078";"Bloqueador Extracto 2"
274;"0.784783";"Bloqueador Extracto 2"
273;"0.781776";"Bloqueador Extracto 2"
272;"0.778851";"Bloqueador Extracto 2"
271;"0.788968";"Bloqueador Extracto 2"
270;"0.765807";"Bloqueador Extracto 2"
269;"0.772810";"Bloqueador Extracto 2"
268;"0.775078";"Bloqueador Extracto 2"
267;"0.769296";"Bloqueador Extracto 2"
266;"0.764489";"Bloqueador Extracto 2"
265;"0.770191";"Bloqueador Extracto 2"
264;"0.757919";"Bloqueador Extracto 2"
263;"0.758713";"Bloqueador Extracto 2"
262;"0.751194";"Bloqueador Extracto 2"
261;"0.740736";"Bloqueador Extracto 2"
260;"0.751365";"Bloqueador Extracto 2"
259;"0.749492";"Bloqueador Extracto 2"
258;"0.749562";"Bloqueador Extracto 2"
257;"0.745923";"Bloqueador Extracto 2"
256;"0.747101";"Bloqueador Extracto 2"
255;"0.746419";"Bloqueador Extracto 2"
254;"0.742187";"Bloqueador Extracto 2"
253;"0.744653";"Bloqueador Extracto 2"
252;"0.732399";"Bloqueador Extracto 2"
251;"0.732477";"Bloqueador Extracto 2"
250;"0.716298";"Bloqueador Extracto 2"
249;"0.655699";"Bloqueador Extracto 2"
248;"0.634339";"Bloqueador Extracto 2"
247;"0.647565";"Bloqueador Extracto 2"
246;"0.655561";"Bloqueador Extracto 2"
245;"0.639690";"Bloqueador Extracto 2"
244;"0.654070";"Bloqueador Extracto 2"
243;"0.634474";"Bloqueador Extracto 2"
242;"0.646909";"Bloqueador Extracto 2"
241;"0.633302";"Bloqueador Extracto 2"
240;"0.630339";"Bloqueador Extracto 2"
239;"0.645048";"Bloqueador Extracto 2"
238;"0.640758";"Bloqueador Extracto 2"
237;"0.619747";"Bloqueador Extracto 2"
236;"0.637392";"Bloqueador Extracto 2"
235;"0.639330";"Bloqueador Extracto 2"
234;"0.634869";"Bloqueador Extracto 2"
233;"0.632980";"Bloqueador Extracto 2"
232;"0.613871";"Bloqueador Extracto 2"
231;"0.612028";"Bloqueador Extracto 2"
230;"0.603184";"Bloqueador Extracto 2"
229;"0.630926";"Bloqueador Extracto 2"
228;"0.619225";"Bloqueador Extracto 2"
227;"0.622833";"Bloqueador Extracto 2"
226;"0.601181";"Bloqueador Extracto 2"
225;"0.622966";"Bloqueador Extracto 2"
224;"0.618263";"Bloqueador Extracto 2"
223;"0.626839";"Bloqueador Extracto 2"
222;"0.606636";"Bloqueador Extracto 2"
221;"0.604016";"Bloqueador Extracto 2"
220;"0.611505";"Bloqueador Extracto 2"
219;"0.598221";"Bloqueador Extracto 2"
218;"0.606199";"Bloqueador Extracto 2"
217;"0.624999";"Bloqueador Extracto 2"
216;"0.608653";"Bloqueador Extracto 2"
215;"0.605543";"Bloqueador Extracto 2"
214;"0.602246";"Bloqueador Extracto 2"
213;"0.595809";"Bloqueador Extracto 2"
212;"0.608476";"Bloqueador Extracto 2"
211;"0.596679";"Bloqueador Extracto 2"
210;"0.599035";"Bloqueador Extracto 2"
209;"0.597468";"Bloqueador Extracto 2"
208;"0.595912";"Bloqueador Extracto 2"
207;"0.586184";"Bloqueador Extracto 2"
206;"0.594511";"Bloqueador Extracto 2"
205;"0.589112";"Bloqueador Extracto 2"
204;"0.586189";"Bloqueador Extracto 2"
203;"0.589160";"Bloqueador Extracto 2"
202;"0.591641";"Bloqueador Extracto 2"
201;"0.573045";"Bloqueador Extracto 2"
200;"0.597412";"Bloqueador Extracto 2"
749;"0.181783";"Bloqueador Control"
748;"0.182784";"Bloqueador Control"
747;"0.180368";"Bloqueador Control"
746;"0.181079";"Bloqueador Control"
745;"0.180726";"Bloqueador Control"
744;"0.182073";"Bloqueador Control"
743;"0.182390";"Bloqueador Control"
742;"0.182857";"Bloqueador Control"
741;"0.182758";"Bloqueador Control"
740;"0.183008";"Bloqueador Control"
739;"0.183079";"Bloqueador Control"
738;"0.183563";"Bloqueador Control"
737;"0.184935";"Bloqueador Control"
736;"0.181543";"Bloqueador Control"
735;"0.182710";"Bloqueador Control"
734;"0.183140";"Bloqueador Control"
733;"0.183392";"Bloqueador Control"
732;"0.184142";"Bloqueador Control"
731;"0.184351";"Bloqueador Control"
730;"0.183465";"Bloqueador Control"
729;"0.183996";"Bloqueador Control"
728;"0.183683";"Bloqueador Control"
727;"0.184152";"Bloqueador Control"
726;"0.184625";"Bloqueador Control"
725;"0.184282";"Bloqueador Control"
724;"0.184640";"Bloqueador Control"
723;"0.185542";"Bloqueador Control"
722;"0.185790";"Bloqueador Control"
721;"0.185489";"Bloqueador Control"
720;"0.185512";"Bloqueador Control"
719;"0.184998";"Bloqueador Control"
718;"0.185692";"Bloqueador Control"
717;"0.185711";"Bloqueador Control"
716;"0.184899";"Bloqueador Control"
715;"0.185971";"Bloqueador Control"
714;"0.184768";"Bloqueador Control"
713;"0.186659";"Bloqueador Control"
712;"0.186001";"Bloqueador Control"
711;"0.187612";"Bloqueador Control"
710;"0.187892";"Bloqueador Control"
709;"0.187222";"Bloqueador Control"
708;"0.186817";"Bloqueador Control"
707;"0.187814";"Bloqueador Control"
706;"0.187388";"Bloqueador Control"
705;"0.188783";"Bloqueador Control"
704;"0.187800";"Bloqueador Control"
703;"0.186649";"Bloqueador Control"
702;"0.187967";"Bloqueador Control"
701;"0.188329";"Bloqueador Control"
700;"0.187079";"Bloqueador Control"
699;"0.186667";"Bloqueador Control"
698;"0.187794";"Bloqueador Control"
697;"0.187873";"Bloqueador Control"
696;"0.188595";"Bloqueador Control"
695;"0.189484";"Bloqueador Control"
694;"0.190568";"Bloqueador Control"
693;"0.188610";"Bloqueador Control"
692;"0.187711";"Bloqueador Control"
691;"0.189265";"Bloqueador Control"
690;"0.193317";"Bloqueador Control"
689;"0.191565";"Bloqueador Control"
688;"0.190248";"Bloqueador Control"
687;"0.189008";"Bloqueador Control"
686;"0.188831";"Bloqueador Control"
685;"0.190161";"Bloqueador Control"
684;"0.191267";"Bloqueador Control"
683;"0.191752";"Bloqueador Control"
682;"0.191799";"Bloqueador Control"
681;"0.191052";"Bloqueador Control"
680;"0.190437";"Bloqueador Control"
679;"0.192745";"Bloqueador Control"
678;"0.194295";"Bloqueador Control"
677;"0.193341";"Bloqueador Control"
676;"0.192604";"Bloqueador Control"
675;"0.190769";"Bloqueador Control"
674;"0.191450";"Bloqueador Control"
673;"0.191876";"Bloqueador Control"
672;"0.194706";"Bloqueador Control"
671;"0.194794";"Bloqueador Control"
670;"0.194222";"Bloqueador Control"
669;"0.191165";"Bloqueador Control"
668;"0.194178";"Bloqueador Control"
667;"0.196664";"Bloqueador Control"
666;"0.196669";"Bloqueador Control"
665;"0.194717";"Bloqueador Control"
664;"0.194587";"Bloqueador Control"
663;"0.193336";"Bloqueador Control"
662;"0.195233";"Bloqueador Control"
661;"0.197439";"Bloqueador Control"
660;"0.195308";"Bloqueador Control"
659;"0.196269";"Bloqueador Control"
658;"0.194842";"Bloqueador Control"
657;"0.196502";"Bloqueador Control"
656;"0.197419";"Bloqueador Control"
655;"0.196991";"Bloqueador Control"
654;"0.197151";"Bloqueador Control"
653;"0.195751";"Bloqueador Control"
652;"0.197271";"Bloqueador Control"
651;"0.196793";"Bloqueador Control"
650;"0.197179";"Bloqueador Control"
649;"0.198196";"Bloqueador Control"
648;"0.197243";"Bloqueador Control"
647;"0.197816";"Bloqueador Control"
646;"0.196174";"Bloqueador Control"
645;"0.197142";"Bloqueador Control"
644;"0.198890";"Bloqueador Control"
643;"0.199761";"Bloqueador Control"
642;"0.198316";"Bloqueador Control"
641;"0.198055";"Bloqueador Control"
640;"0.198430";"Bloqueador Control"
